pseudo_subid,exp_subid,exp_cond,movName,recalled_eventNo,precision,condition
1,2,Ordered,Corn,60,0.634995833,Interrupted
1,2,Ordered,Corn,61,0.55093085,Interrupted
1,2,Ordered,Corn,63,0.757504106,Interrupted
1,2,Ordered,Corn,65,0.742105037,Interrupted
1,2,Ordered,Corn,59,0.856651366,Interrupted
1,2,Ordered,Corn,66,0.873667181,Interrupted
1,2,Ordered,Corn,68,0.720437974,Interrupted
1,2,Ordered,Corn,69,0.571766049,Interrupted
55,23,Full,Corn,2,0.796683133,Uninterrupted
55,23,Full,Corn,5,0.68172583,Uninterrupted
55,23,Full,Corn,11,0.699145108,Uninterrupted
55,23,Full,Corn,12,0.584388785,Uninterrupted
55,23,Full,Corn,14,0.587815441,Uninterrupted
55,23,Full,Corn,17,0.593975507,Uninterrupted
55,23,Full,Corn,18,0.695494816,Uninterrupted
55,23,Full,Corn,20,0.512239996,Uninterrupted
55,23,Full,Corn,21,0.663654596,Uninterrupted
55,23,Full,Corn,22,0.506353283,Uninterrupted
55,23,Full,Corn,25,0.764436483,Uninterrupted
55,23,Full,Corn,26,0.642748952,Uninterrupted
55,23,Full,Corn,28,0.543535598,Uninterrupted
55,23,Full,Corn,30,0.747696728,Uninterrupted
55,23,Full,Corn,31,0.510766152,Uninterrupted
55,23,Full,Corn,32,0.50438117,Uninterrupted
55,23,Full,Corn,42,0.687145889,Uninterrupted
55,23,Full,Corn,44,0.719039604,Uninterrupted
55,23,Full,Corn,47,0.521283146,Uninterrupted
55,23,Full,Corn,17,0.568688512,Uninterrupted
55,23,Full,Corn,48,0.529753037,Uninterrupted
55,23,Full,Corn,57,0.713741615,Uninterrupted
55,23,Full,Corn,66,0.61376632,Uninterrupted
55,23,Full,Corn,47,0.50909484,Uninterrupted
55,23,Full,Corn,60,0.583072096,Uninterrupted
55,23,Full,Corn,61,0.534509849,Uninterrupted
55,23,Full,Corn,65,0.649966151,Uninterrupted
55,23,Full,Corn,66,0.61376632,Uninterrupted
55,23,Full,Corn,68,0.697058022,Uninterrupted
25,27,Ordered,Corn,2,0.810602874,Interrupted
25,27,Ordered,Corn,4,0.729053557,Interrupted
25,27,Ordered,Corn,5,0.78122133,Interrupted
25,27,Ordered,Corn,11,0.688998193,Interrupted
25,27,Ordered,Corn,12,0.555088937,Interrupted
25,27,Ordered,Corn,14,0.600615613,Interrupted
25,27,Ordered,Corn,15,0.541152261,Interrupted
25,27,Ordered,Corn,16,0.611071214,Interrupted
25,27,Ordered,Corn,17,0.611408606,Interrupted
25,27,Ordered,Corn,18,0.69030574,Interrupted
25,27,Ordered,Corn,22,0.652185202,Interrupted
25,27,Ordered,Corn,25,0.618451156,Interrupted
25,27,Ordered,Corn,26,0.585183308,Interrupted
25,27,Ordered,Corn,30,0.589673951,Interrupted
25,27,Ordered,Corn,34,0.62534976,Interrupted
25,27,Ordered,Corn,40,0.732334957,Interrupted
25,27,Ordered,Corn,42,0.504384255,Interrupted
25,27,Ordered,Corn,45,0.522247331,Interrupted
25,27,Ordered,Corn,44,0.667842567,Interrupted
25,27,Ordered,Corn,48,0.535781641,Interrupted
25,27,Ordered,Corn,66,0.731312156,Interrupted
25,27,Ordered,Corn,60,0.51514833,Interrupted
25,27,Ordered,Corn,61,0.610544637,Interrupted
25,27,Ordered,Corn,64,0.59764985,Interrupted
25,27,Ordered,Corn,65,0.535511807,Interrupted
25,27,Ordered,Corn,66,0.754837692,Interrupted
25,27,Ordered,Corn,65,0.610666543,Interrupted
25,27,Ordered,Corn,68,0.698778212,Interrupted
86,25,Ordered,Corn,2,0.745179951,Interrupted
86,25,Ordered,Corn,12,0.636991471,Interrupted
86,25,Ordered,Corn,17,0.622586921,Interrupted
86,25,Ordered,Corn,34,0.699596733,Interrupted
86,25,Ordered,Corn,26,0.59759526,Interrupted
86,25,Ordered,Corn,30,0.603449889,Interrupted
86,25,Ordered,Corn,31,0.584888503,Interrupted
86,25,Ordered,Corn,47,0.592752844,Interrupted
86,25,Ordered,Corn,60,0.564312339,Interrupted
86,25,Ordered,Corn,48,0.553049326,Interrupted
86,25,Ordered,Corn,64,0.529369898,Interrupted
86,25,Ordered,Corn,65,0.598956332,Interrupted
86,25,Ordered,Corn,66,0.801513493,Interrupted
86,25,Ordered,Corn,68,0.793259263,Interrupted
17,24,Full,Corn,2,0.816637516,Uninterrupted
17,24,Full,Corn,4,0.788074911,Uninterrupted
17,24,Full,Corn,11,0.737831473,Uninterrupted
17,24,Full,Corn,12,0.684024215,Uninterrupted
17,24,Full,Corn,17,0.717585266,Uninterrupted
17,24,Full,Corn,22,0.617776789,Uninterrupted
17,24,Full,Corn,25,0.663533106,Uninterrupted
17,24,Full,Corn,26,0.621857531,Uninterrupted
17,24,Full,Corn,28,0.683935463,Uninterrupted
17,24,Full,Corn,30,0.708896756,Uninterrupted
17,24,Full,Corn,31,0.571771592,Uninterrupted
17,24,Full,Corn,47,0.608243376,Uninterrupted
17,24,Full,Corn,60,0.682521656,Uninterrupted
17,24,Full,Corn,61,0.683859169,Uninterrupted
17,24,Full,Corn,64,0.7299411,Uninterrupted
17,24,Full,Corn,65,0.698178723,Uninterrupted
17,24,Full,Corn,54,0.676954687,Uninterrupted
17,24,Full,Corn,66,0.807989389,Uninterrupted
17,24,Full,Corn,56,0.791699886,Uninterrupted
17,24,Full,Corn,68,0.788513929,Uninterrupted
17,24,Full,Corn,69,0.67419973,Uninterrupted
67,16,Full,Corn,2,0.717821449,Uninterrupted
67,16,Full,Corn,3,0.695340067,Uninterrupted
67,16,Full,Corn,4,0.708743811,Uninterrupted
67,16,Full,Corn,17,0.660930246,Uninterrupted
67,16,Full,Corn,42,0.557887971,Uninterrupted
67,16,Full,Corn,25,0.603225097,Uninterrupted
67,16,Full,Corn,26,0.575639695,Uninterrupted
67,16,Full,Corn,30,0.645913571,Uninterrupted
67,16,Full,Corn,48,0.575674027,Uninterrupted
67,16,Full,Corn,52,0.569475144,Uninterrupted
67,16,Full,Corn,56,0.685052246,Uninterrupted
67,16,Full,Corn,47,0.56243756,Uninterrupted
67,16,Full,Corn,66,0.728558689,Uninterrupted
67,16,Full,Corn,58,0.636081636,Uninterrupted
67,16,Full,Corn,60,0.58207716,Uninterrupted
67,16,Full,Corn,64,0.560733013,Uninterrupted
67,16,Full,Corn,65,0.656536713,Uninterrupted
39,11,Full,Corn,2,0.641512126,Uninterrupted
39,11,Full,Corn,12,0.564650342,Uninterrupted
39,11,Full,Corn,17,0.492801031,Uninterrupted
39,11,Full,Corn,26,0.604719013,Uninterrupted
39,11,Full,Corn,42,0.550835364,Uninterrupted
39,11,Full,Corn,34,0.71748808,Uninterrupted
39,11,Full,Corn,46,0.588142738,Uninterrupted
39,11,Full,Corn,47,0.565256074,Uninterrupted
39,11,Full,Corn,60,0.539407659,Uninterrupted
39,11,Full,Corn,48,0.620936587,Uninterrupted
39,11,Full,Corn,55,0.665262908,Uninterrupted
39,11,Full,Corn,56,0.687295049,Uninterrupted
39,11,Full,Corn,64,0.689398527,Uninterrupted
39,11,Full,Corn,66,0.737955078,Uninterrupted
39,11,Full,Corn,68,0.583767444,Uninterrupted
49,14,Ordered,Corn,2,0.782447517,Interrupted
49,14,Ordered,Corn,8,0.614869848,Interrupted
49,14,Ordered,Corn,4,0.721902341,Interrupted
49,14,Ordered,Corn,7,0.716235653,Interrupted
49,14,Ordered,Corn,5,0.533351529,Interrupted
49,14,Ordered,Corn,6,0.600171566,Interrupted
49,14,Ordered,Corn,11,0.618959397,Interrupted
49,14,Ordered,Corn,12,0.549791455,Interrupted
49,14,Ordered,Corn,14,0.560268223,Interrupted
49,14,Ordered,Corn,15,0.725511581,Interrupted
49,14,Ordered,Corn,17,0.531398639,Interrupted
49,14,Ordered,Corn,18,0.657543004,Interrupted
49,14,Ordered,Corn,20,0.545619991,Interrupted
49,14,Ordered,Corn,22,0.631829232,Interrupted
49,14,Ordered,Corn,33,0.634804919,Interrupted
49,14,Ordered,Corn,34,0.651399687,Interrupted
49,14,Ordered,Corn,42,0.641060591,Interrupted
49,14,Ordered,Corn,25,0.652591228,Interrupted
49,14,Ordered,Corn,29,0.711280316,Interrupted
49,14,Ordered,Corn,26,0.642442465,Interrupted
49,14,Ordered,Corn,30,0.545142971,Interrupted
49,14,Ordered,Corn,31,0.560078718,Interrupted
49,14,Ordered,Corn,32,0.544977624,Interrupted
49,14,Ordered,Corn,48,0.558085408,Interrupted
49,14,Ordered,Corn,52,0.515095215,Interrupted
49,14,Ordered,Corn,59,0.710602582,Interrupted
49,14,Ordered,Corn,66,0.745188892,Interrupted
49,14,Ordered,Corn,47,0.538793307,Interrupted
49,14,Ordered,Corn,60,0.601732768,Interrupted
49,14,Ordered,Corn,4,0.726345077,Interrupted
49,14,Ordered,Corn,61,0.617495,Interrupted
49,14,Ordered,Corn,64,0.567729466,Interrupted
49,14,Ordered,Corn,65,0.629927456,Interrupted
49,14,Ordered,Corn,66,0.766098231,Interrupted
49,14,Ordered,Corn,68,0.595109895,Interrupted
83,20,Jumbled,Corn,2,0.759278744,Jumbled
83,20,Jumbled,Corn,36,0.737321913,Jumbled
83,20,Jumbled,Corn,38,0.663336784,Jumbled
83,20,Jumbled,Corn,42,0.664729565,Jumbled
83,20,Jumbled,Corn,44,0.724931538,Jumbled
83,20,Jumbled,Corn,45,0.485194894,Jumbled
83,20,Jumbled,Corn,44,0.684082165,Jumbled
83,20,Jumbled,Corn,15,0.646011919,Jumbled
83,20,Jumbled,Corn,57,0.583412372,Jumbled
83,20,Jumbled,Corn,25,0.627872318,Jumbled
83,20,Jumbled,Corn,28,0.655186981,Jumbled
83,20,Jumbled,Corn,29,0.700299978,Jumbled
83,20,Jumbled,Corn,26,0.576306127,Jumbled
83,20,Jumbled,Corn,30,0.768657774,Jumbled
83,20,Jumbled,Corn,31,0.640287429,Jumbled
83,20,Jumbled,Corn,17,0.739537328,Jumbled
83,20,Jumbled,Corn,18,0.666300535,Jumbled
83,20,Jumbled,Corn,17,0.626242042,Jumbled
83,20,Jumbled,Corn,6,0.69970493,Jumbled
83,20,Jumbled,Corn,60,0.839180768,Jumbled
83,20,Jumbled,Corn,56,0.682034135,Jumbled
83,20,Jumbled,Corn,8,0.708810031,Jumbled
83,20,Jumbled,Corn,9,0.846977234,Jumbled
83,20,Jumbled,Corn,60,0.510407928,Jumbled
83,20,Jumbled,Corn,61,0.500029333,Jumbled
83,20,Jumbled,Corn,46,0.654823735,Jumbled
83,20,Jumbled,Corn,52,0.679295599,Jumbled
83,20,Jumbled,Corn,26,0.546107508,Jumbled
83,20,Jumbled,Corn,47,0.572764948,Jumbled
83,20,Jumbled,Corn,68,0.760748893,Jumbled
83,20,Jumbled,Corn,58,0.717609972,Jumbled
83,20,Jumbled,Corn,59,0.661419004,Jumbled
20,22,Ordered,Corn,2,0.764712006,Interrupted
20,22,Ordered,Corn,4,0.685804635,Interrupted
20,22,Ordered,Corn,11,0.568094097,Interrupted
20,22,Ordered,Corn,52,0.527615719,Interrupted
20,22,Ordered,Corn,17,0.708983392,Interrupted
20,22,Ordered,Corn,18,0.562689058,Interrupted
20,22,Ordered,Corn,20,0.578165844,Interrupted
20,22,Ordered,Corn,18,0.70253256,Interrupted
20,22,Ordered,Corn,19,0.706445247,Interrupted
20,22,Ordered,Corn,21,0.538322415,Interrupted
20,22,Ordered,Corn,22,0.634755328,Interrupted
20,22,Ordered,Corn,23,0.56709373,Interrupted
20,22,Ordered,Corn,25,0.662774399,Interrupted
20,22,Ordered,Corn,24,0.711538181,Interrupted
20,22,Ordered,Corn,25,0.634606287,Interrupted
20,22,Ordered,Corn,26,0.651937708,Interrupted
20,22,Ordered,Corn,28,0.668049991,Interrupted
20,22,Ordered,Corn,30,0.627889872,Interrupted
20,22,Ordered,Corn,31,0.646952718,Interrupted
20,22,Ordered,Corn,32,0.587457746,Interrupted
20,22,Ordered,Corn,34,0.673064098,Interrupted
20,22,Ordered,Corn,42,0.691406786,Interrupted
20,22,Ordered,Corn,44,0.758100212,Interrupted
20,22,Ordered,Corn,45,0.553488251,Interrupted
20,22,Ordered,Corn,48,0.707531512,Interrupted
20,22,Ordered,Corn,60,0.556929499,Interrupted
20,22,Ordered,Corn,61,0.530490153,Interrupted
20,22,Ordered,Corn,64,0.606058225,Interrupted
20,22,Ordered,Corn,65,0.667007864,Interrupted
20,22,Ordered,Corn,54,0.685629159,Interrupted
50,17,Jumbled,Corn,2,0.652480215,Jumbled
50,17,Jumbled,Corn,22,0.756536335,Jumbled
50,17,Jumbled,Corn,26,0.654654413,Jumbled
50,17,Jumbled,Corn,30,0.583251283,Jumbled
50,17,Jumbled,Corn,31,0.535300083,Jumbled
50,17,Jumbled,Corn,32,0.479468437,Jumbled
50,17,Jumbled,Corn,55,0.75993371,Jumbled
50,17,Jumbled,Corn,56,0.736989111,Jumbled
50,17,Jumbled,Corn,22,0.768287301,Jumbled
50,17,Jumbled,Corn,60,0.741195202,Jumbled
50,17,Jumbled,Corn,11,0.790658116,Jumbled
50,17,Jumbled,Corn,12,0.581423827,Jumbled
50,17,Jumbled,Corn,15,0.613379955,Jumbled
50,17,Jumbled,Corn,61,0.66377303,Jumbled
50,17,Jumbled,Corn,64,0.641386643,Jumbled
50,17,Jumbled,Corn,6,0.701543644,Jumbled
50,17,Jumbled,Corn,40,0.668516263,Jumbled
50,17,Jumbled,Corn,41,0.619795009,Jumbled
50,17,Jumbled,Corn,42,0.648656711,Jumbled
50,17,Jumbled,Corn,44,0.732770175,Jumbled
50,17,Jumbled,Corn,45,0.587453693,Jumbled
4,19,Jumbled,Corn,4,0.726763099,Jumbled
4,19,Jumbled,Corn,18,0.560493585,Jumbled
4,19,Jumbled,Corn,11,0.798196614,Jumbled
4,19,Jumbled,Corn,12,0.670850664,Jumbled
4,19,Jumbled,Corn,46,0.673548877,Jumbled
4,19,Jumbled,Corn,52,0.628525868,Jumbled
4,19,Jumbled,Corn,26,0.573313326,Jumbled
4,19,Jumbled,Corn,65,0.662902251,Jumbled
4,19,Jumbled,Corn,42,0.541514944,Jumbled
62,2,Jumbled,Corn,2,0.694612801,Jumbled
62,2,Jumbled,Corn,11,0.694013625,Jumbled
62,2,Jumbled,Corn,17,0.624231875,Jumbled
62,2,Jumbled,Corn,53,0.681858063,Jumbled
62,2,Jumbled,Corn,63,0.617513202,Jumbled
62,2,Jumbled,Corn,26,0.600572407,Jumbled
62,2,Jumbled,Corn,68,0.776977658,Jumbled
62,2,Jumbled,Corn,69,0.553694703,Jumbled
62,2,Jumbled,Corn,42,0.613443933,Jumbled
12,16,Ordered,Corn,2,0.668722719,Interrupted
12,16,Ordered,Corn,7,0.823395789,Interrupted
12,16,Ordered,Corn,4,0.782824457,Interrupted
12,16,Ordered,Corn,8,0.673633039,Interrupted
12,16,Ordered,Corn,10,0.794946134,Interrupted
12,16,Ordered,Corn,11,0.735600173,Interrupted
12,16,Ordered,Corn,12,0.740563333,Interrupted
12,16,Ordered,Corn,14,0.617736459,Interrupted
12,16,Ordered,Corn,17,0.657648951,Interrupted
12,16,Ordered,Corn,22,0.779109061,Interrupted
12,16,Ordered,Corn,48,0.635673046,Interrupted
12,16,Ordered,Corn,26,0.655862242,Interrupted
12,16,Ordered,Corn,28,0.719240874,Interrupted
12,16,Ordered,Corn,29,0.882713139,Interrupted
12,16,Ordered,Corn,30,0.608624399,Interrupted
12,16,Ordered,Corn,31,0.608531058,Interrupted
12,16,Ordered,Corn,32,0.460555971,Interrupted
12,16,Ordered,Corn,33,0.667799667,Interrupted
12,16,Ordered,Corn,34,0.720288157,Interrupted
12,16,Ordered,Corn,42,0.663831681,Interrupted
12,16,Ordered,Corn,43,0.798793972,Interrupted
12,16,Ordered,Corn,44,0.793341458,Interrupted
12,16,Ordered,Corn,45,0.60895516,Interrupted
12,16,Ordered,Corn,46,0.596324995,Interrupted
12,16,Ordered,Corn,47,0.619282946,Interrupted
12,16,Ordered,Corn,60,0.599329606,Interrupted
12,16,Ordered,Corn,61,0.70127061,Interrupted
12,16,Ordered,Corn,64,0.683733642,Interrupted
12,16,Ordered,Corn,54,0.713709608,Interrupted
12,16,Ordered,Corn,58,0.637558997,Interrupted
12,16,Ordered,Corn,59,0.803140044,Interrupted
12,16,Ordered,Corn,66,0.776468933,Interrupted
12,16,Ordered,Corn,68,0.694495142,Interrupted
77,18,Ordered,Corn,2,0.813564807,Interrupted
77,18,Ordered,Corn,11,0.572084688,Interrupted
77,18,Ordered,Corn,17,0.52902046,Interrupted
77,18,Ordered,Corn,22,0.661133111,Interrupted
77,18,Ordered,Corn,25,0.611260951,Interrupted
77,18,Ordered,Corn,26,0.637061626,Interrupted
77,18,Ordered,Corn,28,0.567145765,Interrupted
77,18,Ordered,Corn,30,0.745593399,Interrupted
77,18,Ordered,Corn,31,0.724998623,Interrupted
77,18,Ordered,Corn,42,0.55345919,Interrupted
77,18,Ordered,Corn,46,0.671031266,Interrupted
77,18,Ordered,Corn,47,0.501698079,Interrupted
77,18,Ordered,Corn,58,0.498967971,Interrupted
77,18,Ordered,Corn,66,0.683480382,Interrupted
77,18,Ordered,Corn,58,0.619074136,Interrupted
77,18,Ordered,Corn,64,0.559921049,Interrupted
77,18,Ordered,Corn,65,0.557872571,Interrupted
77,18,Ordered,Corn,66,0.768750966,Interrupted
77,18,Ordered,Corn,68,0.556864653,Interrupted
59,4,Full,Corn,1,0.701707989,Uninterrupted
59,4,Full,Corn,17,0.522078581,Uninterrupted
59,4,Full,Corn,22,0.687595695,Uninterrupted
59,4,Full,Corn,69,0.697787523,Uninterrupted
59,4,Full,Corn,26,0.621683441,Uninterrupted
59,4,Full,Corn,60,0.580160893,Uninterrupted
59,4,Full,Corn,66,0.701704338,Uninterrupted
59,4,Full,Corn,58,0.622341797,Uninterrupted
29,30,Ordered,Corn,2,0.798945546,Interrupted
29,30,Ordered,Corn,11,0.699624538,Interrupted
29,30,Ordered,Corn,12,0.635655522,Interrupted
29,30,Ordered,Corn,17,0.711621717,Interrupted
29,30,Ordered,Corn,22,0.597289272,Interrupted
29,30,Ordered,Corn,26,0.530608378,Interrupted
29,30,Ordered,Corn,28,0.609672658,Interrupted
29,30,Ordered,Corn,30,0.708685547,Interrupted
29,30,Ordered,Corn,32,0.613566011,Interrupted
29,30,Ordered,Corn,34,0.683534652,Interrupted
29,30,Ordered,Corn,42,0.547713719,Interrupted
29,30,Ordered,Corn,46,0.54970371,Interrupted
29,30,Ordered,Corn,48,0.561534829,Interrupted
29,30,Ordered,Corn,64,0.559587367,Interrupted
29,30,Ordered,Corn,65,0.679914027,Interrupted
35,32,Ordered,Corn,6,0.638926893,Interrupted
35,32,Ordered,Corn,5,0.704078972,Interrupted
35,32,Ordered,Corn,11,0.694518715,Interrupted
35,32,Ordered,Corn,12,0.623393282,Interrupted
35,32,Ordered,Corn,14,0.598934472,Interrupted
35,32,Ordered,Corn,15,0.672352284,Interrupted
35,32,Ordered,Corn,17,0.603672788,Interrupted
35,32,Ordered,Corn,22,0.759105146,Interrupted
35,32,Ordered,Corn,24,0.684390068,Interrupted
35,32,Ordered,Corn,25,0.581631079,Interrupted
35,32,Ordered,Corn,30,0.713598996,Interrupted
35,32,Ordered,Corn,31,0.579773925,Interrupted
35,32,Ordered,Corn,32,0.580967382,Interrupted
35,32,Ordered,Corn,38,0.68895103,Interrupted
35,32,Ordered,Corn,40,0.489793796,Interrupted
35,32,Ordered,Corn,34,0.666242585,Interrupted
35,32,Ordered,Corn,42,0.693727046,Interrupted
35,32,Ordered,Corn,46,0.582914129,Interrupted
35,32,Ordered,Corn,47,0.699358404,Interrupted
35,32,Ordered,Corn,60,0.508798152,Interrupted
35,32,Ordered,Corn,61,0.626953632,Interrupted
35,32,Ordered,Corn,65,0.735306174,Interrupted
35,32,Ordered,Corn,66,0.843248129,Interrupted
35,32,Ordered,Corn,65,0.711150944,Interrupted
45,12,Ordered,Corn,2,0.683341503,Interrupted
45,12,Ordered,Corn,6,0.612606809,Interrupted
45,12,Ordered,Corn,5,0.663876295,Interrupted
45,12,Ordered,Corn,17,0.478064749,Interrupted
45,12,Ordered,Corn,25,0.596293613,Interrupted
45,12,Ordered,Corn,26,0.569104351,Interrupted
45,12,Ordered,Corn,28,0.470591297,Interrupted
45,12,Ordered,Corn,30,0.635057777,Interrupted
45,12,Ordered,Corn,32,0.550527222,Interrupted
45,12,Ordered,Corn,46,0.631707996,Interrupted
45,12,Ordered,Corn,60,0.704662532,Interrupted
45,12,Ordered,Corn,64,0.540557124,Interrupted
45,12,Ordered,Corn,66,0.736818582,Interrupted
96,22,Jumbled,Corn,2,0.764749467,Jumbled
96,22,Jumbled,Corn,3,0.560195491,Jumbled
96,22,Jumbled,Corn,4,0.716190696,Jumbled
96,22,Jumbled,Corn,8,0.785423577,Jumbled
96,22,Jumbled,Corn,2,0.808175087,Jumbled
96,22,Jumbled,Corn,5,0.705455661,Jumbled
96,22,Jumbled,Corn,17,0.502009238,Jumbled
96,22,Jumbled,Corn,22,0.800536245,Jumbled
96,22,Jumbled,Corn,20,0.774758875,Jumbled
96,22,Jumbled,Corn,11,0.845143437,Jumbled
96,22,Jumbled,Corn,12,0.738647014,Jumbled
96,22,Jumbled,Corn,14,0.573913172,Jumbled
96,22,Jumbled,Corn,60,0.695025235,Jumbled
96,22,Jumbled,Corn,61,0.590382531,Jumbled
96,22,Jumbled,Corn,64,0.645540416,Jumbled
96,22,Jumbled,Corn,65,0.563478187,Jumbled
96,22,Jumbled,Corn,46,0.730174839,Jumbled
96,22,Jumbled,Corn,48,0.635311931,Jumbled
96,22,Jumbled,Corn,24,0.716627926,Jumbled
96,22,Jumbled,Corn,25,0.721086904,Jumbled
96,22,Jumbled,Corn,26,0.727094859,Jumbled
96,22,Jumbled,Corn,27,0.521981932,Jumbled
96,22,Jumbled,Corn,26,0.577720106,Jumbled
96,22,Jumbled,Corn,30,0.734107897,Jumbled
96,22,Jumbled,Corn,31,0.620080203,Jumbled
96,22,Jumbled,Corn,32,0.489836218,Jumbled
96,22,Jumbled,Corn,34,0.674429819,Jumbled
96,22,Jumbled,Corn,37,0.622460365,Jumbled
96,22,Jumbled,Corn,42,0.690066576,Jumbled
96,22,Jumbled,Corn,41,0.818079412,Jumbled
96,22,Jumbled,Corn,42,0.630780593,Jumbled
96,22,Jumbled,Corn,44,0.711467505,Jumbled
96,22,Jumbled,Corn,45,0.570811152,Jumbled
96,22,Jumbled,Corn,47,0.74609077,Jumbled
96,22,Jumbled,Corn,60,0.584604934,Jumbled
96,22,Jumbled,Corn,58,0.602876529,Jumbled
96,22,Jumbled,Corn,59,0.790339112,Jumbled
96,22,Jumbled,Corn,8,0.691805199,Jumbled
96,22,Jumbled,Corn,68,0.760874391,Jumbled
96,22,Jumbled,Corn,69,0.698368385,Jumbled
96,22,Jumbled,Corn,66,0.7465083,Jumbled
96,22,Jumbled,Corn,9,0.79344213,Jumbled
96,22,Jumbled,Corn,10,0.800976664,Jumbled
18,26,Jumbled,Corn,11,0.732467532,Jumbled
18,26,Jumbled,Corn,48,0.563907273,Jumbled
18,26,Jumbled,Corn,17,0.564297825,Jumbled
18,26,Jumbled,Corn,26,0.621487305,Jumbled
18,26,Jumbled,Corn,30,0.514038263,Jumbled
18,26,Jumbled,Corn,65,0.679913998,Jumbled
18,26,Jumbled,Corn,68,0.728338093,Jumbled
68,35,Full,Corn,2,0.758693218,Uninterrupted
68,35,Full,Corn,5,0.592149042,Uninterrupted
68,35,Full,Corn,6,0.671693668,Uninterrupted
68,35,Full,Corn,11,0.643854275,Uninterrupted
68,35,Full,Corn,12,0.673139185,Uninterrupted
68,35,Full,Corn,17,0.709475249,Uninterrupted
68,35,Full,Corn,24,0.651649803,Uninterrupted
68,35,Full,Corn,25,0.580677956,Uninterrupted
68,35,Full,Corn,26,0.622431159,Uninterrupted
68,35,Full,Corn,28,0.639909387,Uninterrupted
68,35,Full,Corn,29,0.795069754,Uninterrupted
68,35,Full,Corn,27,0.542801939,Uninterrupted
68,35,Full,Corn,30,0.689514831,Uninterrupted
68,35,Full,Corn,31,0.680736691,Uninterrupted
68,35,Full,Corn,32,0.592575245,Uninterrupted
68,35,Full,Corn,22,0.643976495,Uninterrupted
68,35,Full,Corn,34,0.621288791,Uninterrupted
68,35,Full,Corn,40,0.645909548,Uninterrupted
68,35,Full,Corn,41,0.575215004,Uninterrupted
68,35,Full,Corn,42,0.56789156,Uninterrupted
68,35,Full,Corn,46,0.603338957,Uninterrupted
68,35,Full,Corn,60,0.621772163,Uninterrupted
68,35,Full,Corn,64,0.505318011,Uninterrupted
68,35,Full,Corn,65,0.710657299,Uninterrupted
68,35,Full,Corn,54,0.636201218,Uninterrupted
68,35,Full,Corn,68,0.687886521,Uninterrupted
95,12,Jumbled,Corn,33,0.63148272,Jumbled
95,12,Jumbled,Corn,25,0.621581517,Jumbled
95,12,Jumbled,Corn,2,0.631185323,Jumbled
95,12,Jumbled,Corn,17,0.535892349,Jumbled
95,12,Jumbled,Corn,26,0.622982919,Jumbled
95,12,Jumbled,Corn,69,0.596367918,Jumbled
95,12,Jumbled,Corn,42,0.641079038,Jumbled
95,12,Jumbled,Corn,44,0.697212562,Jumbled
95,12,Jumbled,Corn,45,0.57940156,Jumbled
95,12,Jumbled,Corn,37,0.728885174,Jumbled
95,12,Jumbled,Corn,47,0.608756863,Jumbled
95,12,Jumbled,Corn,24,0.677828655,Jumbled
36,10,Ordered,Corn,1,0.522811186,Interrupted
36,10,Ordered,Corn,2,0.741123259,Interrupted
36,10,Ordered,Corn,4,0.7182758,Interrupted
36,10,Ordered,Corn,5,0.706230819,Interrupted
36,10,Ordered,Corn,11,0.738674983,Interrupted
36,10,Ordered,Corn,17,0.752379835,Interrupted
36,10,Ordered,Corn,18,0.622517169,Interrupted
36,10,Ordered,Corn,20,0.632769391,Interrupted
36,10,Ordered,Corn,21,0.697450757,Interrupted
36,10,Ordered,Corn,22,0.466054991,Interrupted
36,10,Ordered,Corn,24,0.746532291,Interrupted
36,10,Ordered,Corn,25,0.607157767,Interrupted
36,10,Ordered,Corn,28,0.628562897,Interrupted
36,10,Ordered,Corn,30,0.716970742,Interrupted
36,10,Ordered,Corn,31,0.584888503,Interrupted
36,10,Ordered,Corn,32,0.640067533,Interrupted
36,10,Ordered,Corn,25,0.656751752,Interrupted
36,10,Ordered,Corn,34,0.789064616,Interrupted
36,10,Ordered,Corn,36,0.707477048,Interrupted
36,10,Ordered,Corn,35,0.808819294,Interrupted
36,10,Ordered,Corn,38,0.662153393,Interrupted
